STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/5/2011,0.43,92,70
USC00447338,"ROCKY MOUNT, VA US",8/5/2011,0,92,73
USC00445204,"MANASSAS, VA US",8/5/2011,0,90,72
USC00444044,"HOLLAND 1 E, VA US",8/5/2011,0,93,69
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/5/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/6/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/6/2011,0.18,85,71
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/6/2011,0.03,83,70
USC00447338,"ROCKY MOUNT, VA US",8/6/2011,0,84,72
USC00445204,"MANASSAS, VA US",8/6/2011,0,86,72
USC00444044,"HOLLAND 1 E, VA US",8/6/2011,0.03,89,69
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/6/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/7/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/7/2011,0.48,85,70
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/7/2011,0.04,85,70
USC00447338,"ROCKY MOUNT, VA US",8/7/2011,0.65,89,71
USC00445204,"MANASSAS, VA US",8/7/2011,0.2,88,74
USC00444044,"HOLLAND 1 E, VA US",8/7/2011,0,95,72
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/7/2011,0.04,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/8/2011,0.44,,
USC00442208,"DALE ENTERPRISE, VA US",8/8/2011,0.3,85,71
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/8/2011,0.09,88,71
USC00447338,"ROCKY MOUNT, VA US",8/8/2011,0,88,71
USC00444044,"HOLLAND 1 E, VA US",8/8/2011,0,96,70
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/8/2011,0.02,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/9/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/9/2011,0.03,90,67
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/9/2011,0,90,68
USC00447338,"ROCKY MOUNT, VA US",8/9/2011,0,96,64
USC00444044,"HOLLAND 1 E, VA US",8/9/2011,0.06,95,71
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/9/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/10/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/10/2011,0.02,88,67
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/10/2011,0,90,66
USC00447338,"ROCKY MOUNT, VA US",8/10/2011,0,90,67
USC00445204,"MANASSAS, VA US",8/10/2011,0,96,71
USC00444044,"HOLLAND 1 E, VA US",8/10/2011,0,96,66
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/10/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/11/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/11/2011,0,86,59
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/11/2011,0,86,60
USC00447338,"ROCKY MOUNT, VA US",8/11/2011,0,90,66
USC00445204,"MANASSAS, VA US",8/11/2011,0,95,66
USC00444044,"HOLLAND 1 E, VA US",8/11/2011,0,97,67
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/11/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/12/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/12/2011,0,83,59
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/12/2011,0,87,61
USC00447338,"ROCKY MOUNT, VA US",8/12/2011,0,90,64
USC00445204,"MANASSAS, VA US",8/12/2011,0,90,67
USC00444044,"HOLLAND 1 E, VA US",8/12/2011,0.1,89,64
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/12/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/13/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/13/2011,0,85,60
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/13/2011,0,85,62
USC00447338,"ROCKY MOUNT, VA US",8/13/2011,0,84,
USC00445204,"MANASSAS, VA US",8/13/2011,0,89,68
USC00444044,"HOLLAND 1 E, VA US",8/13/2011,0,89,65
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/13/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/14/2011,0.05,,
USC00442208,"DALE ENTERPRISE, VA US",8/14/2011,2.75,85,64
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/14/2011,1.96,86,64
USC00447338,"ROCKY MOUNT, VA US",8/14/2011,0.03,84,67
USC00445204,"MANASSAS, VA US",8/14/2011,0.2,84,72
USC00444044,"HOLLAND 1 E, VA US",8/14/2011,0.5,90,63
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/14/2011,0.3,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/15/2011,0.04,,
USC00442208,"DALE ENTERPRISE, VA US",8/15/2011,0.37,83,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/15/2011,0.74,84,59
USC00447338,"ROCKY MOUNT, VA US",8/15/2011,0.42,88,64
USC00445204,"MANASSAS, VA US",8/15/2011,0.1,88,66
USC00444044,"HOLLAND 1 E, VA US",8/15/2011,0.18,87,63
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/15/2011,1.29,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/16/2011,0.48,,
USC00442208,"DALE ENTERPRISE, VA US",8/16/2011,0.16,76,58
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/16/2011,0.06,75,58
USC00447338,"ROCKY MOUNT, VA US",8/16/2011,0,79,62
USC00445204,"MANASSAS, VA US",8/16/2011,0.05,86,67
USC00444044,"HOLLAND 1 E, VA US",8/16/2011,0.38,86,61
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/16/2011,0.13,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/17/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/17/2011,0,82,58
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/17/2011,0,81,61
USC00447338,"ROCKY MOUNT, VA US",8/17/2011,0,86,58
USC00445204,"MANASSAS, VA US",8/17/2011,0,90,63
USC00444044,"HOLLAND 1 E, VA US",8/17/2011,0,87,59
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/17/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/18/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/18/2011,0,84,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/18/2011,0,83,63
USC00447338,"ROCKY MOUNT, VA US",8/18/2011,0,88,58
USC00445204,"MANASSAS, VA US",8/18/2011,0,91,72
USC00444044,"HOLLAND 1 E, VA US",8/18/2011,0,89,59
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/18/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/19/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/19/2011,0,87,63
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/19/2011,0,85,61
USC00447338,"ROCKY MOUNT, VA US",8/19/2011,0.1,87,61
USC00445204,"MANASSAS, VA US",8/19/2011,0.3,93,68
USC00444044,"HOLLAND 1 E, VA US",8/19/2011,0,89,61
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/19/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/20/2011,0.16,,
USC00442208,"DALE ENTERPRISE, VA US",8/20/2011,0.12,80,57
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/20/2011,0.43,78,58
USC00447338,"ROCKY MOUNT, VA US",8/20/2011,0,83,61
USC00445204,"MANASSAS, VA US",8/20/2011,0.3,89,64
USC00444044,"HOLLAND 1 E, VA US",8/20/2011,0.13,91,66
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/20/2011,0.37,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/21/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/21/2011,0.13,87,57
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/21/2011,0,85,61
USC00447338,"ROCKY MOUNT, VA US",8/21/2011,0.01,89,61
USC00445204,"MANASSAS, VA US",8/21/2011,0,89,72
USC00444044,"HOLLAND 1 E, VA US",8/21/2011,0.03,88,64
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/21/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/22/2011,0.08,,
USC00442208,"DALE ENTERPRISE, VA US",8/22/2011,0.06,83,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/22/2011,0.69,82,63
USC00447338,"ROCKY MOUNT, VA US",8/22/2011,0,87,66
USC00445204,"MANASSAS, VA US",8/22/2011,0,90,73
USC00444044,"HOLLAND 1 E, VA US",8/22/2011,0.12,92,65
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/22/2011,1.4,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/23/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/23/2011,0,78,49
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/23/2011,0,78,53
USC00447338,"ROCKY MOUNT, VA US",8/23/2011,0,87,51
USC00445204,"MANASSAS, VA US",8/23/2011,0,86,56
USC00444044,"HOLLAND 1 E, VA US",8/23/2011,0,87,58
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/23/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/24/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/24/2011,0,78,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/24/2011,0,78,55
USC00447338,"ROCKY MOUNT, VA US",8/24/2011,0,83,51
USC00445204,"MANASSAS, VA US",8/24/2011,0,86,59
USC00444044,"HOLLAND 1 E, VA US",8/24/2011,0,86,56
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/24/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/25/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/25/2011,0,83,53
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/25/2011,0,82,62
USC00447338,"ROCKY MOUNT, VA US",8/25/2011,0,87,57
USC00445204,"MANASSAS, VA US",8/25/2011,0,87,62
USC00444044,"HOLLAND 1 E, VA US",8/25/2011,0,91,65
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/25/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/26/2011,0.07,,
USC00442208,"DALE ENTERPRISE, VA US",8/26/2011,0.07,83,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/26/2011,0.16,83,63
USC00447338,"ROCKY MOUNT, VA US",8/26/2011,0.43,92,66
USC00445204,"MANASSAS, VA US",8/26/2011,0.45,81,68
USC00444044,"HOLLAND 1 E, VA US",8/26/2011,0.17,95,66
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/26/2011,1.12,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/27/2011,0.95,,
USC00442208,"DALE ENTERPRISE, VA US",8/27/2011,0.23,82,63
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/27/2011,0,83,64
USC00447338,"ROCKY MOUNT, VA US",8/27/2011,0,92,51
USC00445204,"MANASSAS, VA US",8/27/2011,0,88,71
USC00444044,"HOLLAND 1 E, VA US",8/27/2011,3.5,88,74
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/27/2011,0.08,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/28/2011,5.45,,
USC00442208,"DALE ENTERPRISE, VA US",8/28/2011,0.27,82,63
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/28/2011,0.25,74,66
USC00447338,"ROCKY MOUNT, VA US",8/28/2011,0,85,71
USC00445204,"MANASSAS, VA US",8/28/2011,1.75,80,71
USC00444044,"HOLLAND 1 E, VA US",8/28/2011,8.15,80,55
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/28/2011,6.33,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/29/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/29/2011,0,81,61
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/29/2011,0,81,60
USC00447338,"ROCKY MOUNT, VA US",8/29/2011,0,92,57
USC00445204,"MANASSAS, VA US",8/29/2011,0,87,63
USC00444044,"HOLLAND 1 E, VA US",8/29/2011,0,90,66
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/29/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/30/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/30/2011,0.51,71,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/30/2011,0,74,53
USC00447338,"ROCKY MOUNT, VA US",8/30/2011,0,83,57
USC00444044,"HOLLAND 1 E, VA US",8/30/2011,0.37,85,62
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/30/2011,0,,
US1VAAC0007,"ONLEY 0.6 SE, VA US",8/31/2011,0,,
USC00442208,"DALE ENTERPRISE, VA US",8/31/2011,0,78,54
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",8/31/2011,0,80,55
USC00447338,"ROCKY MOUNT, VA US",8/31/2011,0,83,56
USC00445204,"MANASSAS, VA US",8/31/2011,0,84,57
USC00444044,"HOLLAND 1 E, VA US",8/31/2011,0,83,55
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",8/31/2011,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/1/2012,0,70,48
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/1/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/1/2012,0,80,43
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/1/2012,0,72,46
USC00447338,"ROCKY MOUNT, VA US",4/1/2012,0.02,75,41
USC00445204,"MANASSAS, VA US",4/1/2012,0,,
USC00444044,"HOLLAND 1 E, VA US",4/1/2012,0.39,77,44
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/1/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/2/2012,0,68,47
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/2/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/2/2012,0,69,45
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/2/2012,0,71,46
USC00447338,"ROCKY MOUNT, VA US",4/2/2012,0,73,42
USC00445204,"MANASSAS, VA US",4/2/2012,0.2,,46
USC00444044,"HOLLAND 1 E, VA US",4/2/2012,0.01,67,47
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/2/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/3/2012,0,78,37
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/3/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/3/2012,0,63,30
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/3/2012,0,65,35
USC00447338,"ROCKY MOUNT, VA US",4/3/2012,0,78,39
USC00445204,"MANASSAS, VA US",4/3/2012,0,63,33
USC00444044,"HOLLAND 1 E, VA US",4/3/2012,0,65,34
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/3/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/4/2012,0,87,52
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/4/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/4/2012,0,72,38
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/4/2012,0,76,35
USC00447338,"ROCKY MOUNT, VA US",4/4/2012,0.03,81,41
USC00445204,"MANASSAS, VA US",4/4/2012,0,74,37
USC00444044,"HOLLAND 1 E, VA US",4/4/2012,0,75,51
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/4/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/5/2012,0,81,47
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/5/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/5/2012,0,75,37
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/5/2012,0,78,42
USC00447338,"ROCKY MOUNT, VA US",4/5/2012,0,83,55
USC00445204,"MANASSAS, VA US",4/5/2012,0,77,43
USC00444044,"HOLLAND 1 E, VA US",4/5/2012,0.35,87,51
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/5/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/6/2012,0,64,42
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/6/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/6/2012,0,56,33
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/6/2012,0,57,35
USC00447338,"ROCKY MOUNT, VA US",4/6/2012,0.03,55,45
USC00445204,"MANASSAS, VA US",4/6/2012,0,60,37
USC00444044,"HOLLAND 1 E, VA US",4/6/2012,0.03,57,45
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/6/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/7/2012,0,70,36
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/7/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/7/2012,0.1,59,29
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/7/2012,0,61,34
USC00447338,"ROCKY MOUNT, VA US",4/7/2012,0,69,33
USC00445204,"MANASSAS, VA US",4/7/2012,0,61,33
USC00444044,"HOLLAND 1 E, VA US",4/7/2012,0,60,32
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/7/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/8/2012,0,77,38
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/8/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/8/2012,0,66,29
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/8/2012,0,66,35
USC00447338,"ROCKY MOUNT, VA US",4/8/2012,0,72,38
USC00445204,"MANASSAS, VA US",4/8/2012,0,67,33
USC00444044,"HOLLAND 1 E, VA US",4/8/2012,0,66,30
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/8/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/9/2012,0,76,42
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/9/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/9/2012,0,68,36
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/9/2012,0,71,44
USC00447338,"ROCKY MOUNT, VA US",4/9/2012,0,74,43
USC00445204,"MANASSAS, VA US",4/9/2012,0,75,42
USC00444044,"HOLLAND 1 E, VA US",4/9/2012,0,74,38
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/9/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/10/2012,0,76,43
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/10/2012,0.04,,
USC00442208,"DALE ENTERPRISE, VA US",4/10/2012,0,66,37
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/10/2012,0,60,46
USC00447338,"ROCKY MOUNT, VA US",4/10/2012,0,72,40
USC00445204,"MANASSAS, VA US",4/10/2012,0.04,70,41
USC00444044,"HOLLAND 1 E, VA US",4/10/2012,0,76,41
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/10/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/11/2012,0,72,42
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/11/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/11/2012,0,62,33
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/11/2012,0,64,35
USC00447338,"ROCKY MOUNT, VA US",4/11/2012,0,70,40
USC00445204,"MANASSAS, VA US",4/11/2012,0,69,36
USC00444044,"HOLLAND 1 E, VA US",4/11/2012,0,74,40
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/11/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/12/2012,0,66,40
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/12/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/12/2012,0,48,30
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/12/2012,0,46,33
USC00447338,"ROCKY MOUNT, VA US",4/12/2012,0,51,33
USC00445204,"MANASSAS, VA US",4/12/2012,0,53,40
USC00444044,"HOLLAND 1 E, VA US",4/12/2012,0,56,35
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/12/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/13/2012,0,71,40
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/13/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/13/2012,0,57,31
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/13/2012,0,59,35
USC00447338,"ROCKY MOUNT, VA US",4/13/2012,0,62,34
USC00445204,"MANASSAS, VA US",4/13/2012,0,60,37
USC00444044,"HOLLAND 1 E, VA US",4/13/2012,0,63,35
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/13/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/14/2012,0,80,43
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/14/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/14/2012,0,64,32
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/14/2012,0,65,37
USC00447338,"ROCKY MOUNT, VA US",4/14/2012,0,68,37
USC00445204,"MANASSAS, VA US",4/14/2012,0,68,40
USC00444044,"HOLLAND 1 E, VA US",4/14/2012,,67,35
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/14/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/15/2012,0,89,61
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/15/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/15/2012,0,87,37
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/15/2012,0,70,49
USC00447338,"ROCKY MOUNT, VA US",4/15/2012,0,75,37
USC00445204,"MANASSAS, VA US",4/15/2012,0,77,44
USC00444044,"HOLLAND 1 E, VA US",4/15/2012,0,77,55
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/15/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/16/2012,0,91,64
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/16/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/16/2012,0,81,54
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/16/2012,0,75,58
USC00447338,"ROCKY MOUNT, VA US",4/16/2012,0,84,55
USC00445204,"MANASSAS, VA US",4/16/2012,0,85,60
USC00444044,"HOLLAND 1 E, VA US",4/16/2012,0,91,58
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/16/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/17/2012,0,83,59
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/17/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/17/2012,0,85,54
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/17/2012,0,83,58
USC00447338,"ROCKY MOUNT, VA US",4/17/2012,0,85,62
USC00445204,"MANASSAS, VA US",4/17/2012,0,90,64
USC00444044,"HOLLAND 1 E, VA US",4/17/2012,0,88,55
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/17/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/18/2012,0.41,78,54
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/18/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/18/2012,0.15,72,46
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/18/2012,0.16,71,46
USC00447338,"ROCKY MOUNT, VA US",4/18/2012,0.28,81,50
USC00445204,"MANASSAS, VA US",4/18/2012,0,77,52
USC00444044,"HOLLAND 1 E, VA US",4/18/2012,0,86,50
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/18/2012,0.01,,
USC00448829,"WALKERTON 2 NW, VA US",4/19/2012,0.06,74,52
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/19/2012,0.17,,
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/19/2012,0.5,50,47
USC00447338,"ROCKY MOUNT, VA US",4/19/2012,0.57,52,48
USC00445204,"MANASSAS, VA US",4/19/2012,0.25,54,48
USC00444044,"HOLLAND 1 E, VA US",4/19/2012,,70,50
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/19/2012,0.16,,
USC00448829,"WALKERTON 2 NW, VA US",4/20/2012,0,78,51
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/20/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/20/2012,0.65,57,39
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/20/2012,0.02,67,44
USC00447338,"ROCKY MOUNT, VA US",4/20/2012,0,63,48
USC00445204,"MANASSAS, VA US",4/20/2012,0,72,45
USC00444044,"HOLLAND 1 E, VA US",4/20/2012,0.01,68,42
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/20/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/21/2012,0,84,57
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/21/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/21/2012,0,70,41
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/21/2012,0,72,49
USC00447338,"ROCKY MOUNT, VA US",4/21/2012,0.36,78,51
USC00445204,"MANASSAS, VA US",4/21/2012,0,72,45
USC00444044,"HOLLAND 1 E, VA US",4/21/2012,0,78,51
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/21/2012,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/22/2012,1.57,76,53
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/22/2012,1.01,,
USC00442208,"DALE ENTERPRISE, VA US",4/22/2012,0.33,53,48
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/22/2012,0.38,75,47
USC00447338,"ROCKY MOUNT, VA US",4/22/2012,0.44,57,52
USC00445204,"MANASSAS, VA US",4/22/2012,0.8,,
USC00444044,"HOLLAND 1 E, VA US",4/22/2012,1.18,83,56
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/22/2012,1.47,,
USC00448829,"WALKERTON 2 NW, VA US",4/23/2012,0.13,55,47
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/23/2012,1.63,,
USC00442208,"DALE ENTERPRISE, VA US",4/23/2012,0.67,49,38
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/23/2012,0.71,47,38
USC00447338,"ROCKY MOUNT, VA US",4/23/2012,0.44,53,42
USC00445204,"MANASSAS, VA US",4/23/2012,0.9,,39
USC00444044,"HOLLAND 1 E, VA US",4/23/2012,1.3,61,45
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/23/2012,1.48,,
USC00448829,"WALKERTON 2 NW, VA US",4/24/2012,0.03,67,41
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/24/2012,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/24/2012,0,43,32
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/24/2012,0.04,45,37
